delivery_id,supplier_id,component_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_status,month,is_late,late_days,is_partial,delay_bucket,supplier_name,country,category
D0006453,S017,C0153,2024-11-15,2024-12-16,2024-12-16,10240,10240,On-Time,2024-12,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Solder Balls/Spheres
D0003821,S003,C0083,2024-11-15,2024-12-26,2024-12-26,8026,8026,On-Time,2024-12,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Bonding Wire (Au/Cu)
D0000574,S011,C0020,2024-11-15,2025-01-07,2025-01-07,2110,2110,On-Time,2025-01,0,0.0,0,On-time,Ase Materials Division,Japan,Organic Substrates
D0003330,S008,C0073,2024-11-15,2024-12-20,2024-12-23,12699,12699,Delayed,2024-12,1,3.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Bonding Wire (Au/Cu)
D0007373,S017,C0170,2024-11-15,2024-12-07,2024-12-07,48845,48845,On-Time,2024-12,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Solder Balls/Spheres
D0005385,S004,C0124,2024-11-15,2025-01-01,2025-01-01,2263,2263,On-Time,2025-01,0,0.0,0,On-time,Korea Probe Solutions,Korea,Die Attach Film/Paste
D0008646,S016,C0211,2024-11-15,2024-12-07,2024-12-07,14319,14319,On-Time,2024-12,0,0.0,0,On-time,Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0005895,S009,C0139,2024-11-15,2024-12-19,2024-12-20,1070,1070,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Underfill/Epoxy
D0000009,S016,C0001,2024-11-18,2025-02-08,2025-02-08,65,49,Partial,2025-02,0,0.0,1,Partial fulfillment,Amkor Assembly Supplies,China,Silicon Wafers
D0004980,S016,C0112,2024-11-18,2024-12-25,2024-12-26,2348,2348,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Die Attach Film/Paste
D0000421,S008,C0017,2024-11-18,2024-12-18,2024-12-19,8293,8293,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Organic Substrates
D0007602,S016,C0174,2024-11-18,2024-12-29,2024-12-30,26336,26336,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Solder Balls/Spheres
D0001666,S011,C0042,2024-11-18,2024-12-18,2024-12-18,9077,9077,On-Time,2024-12,0,0.0,0,On-time,Ase Materials Division,Japan,Organic Substrates
D0000157,S003,C0009,2024-11-18,2025-01-23,2025-01-23,36,36,On-Time,2025-01,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Silicon Wafers
D0003673,S011,C0080,2024-11-18,2024-12-30,2024-12-30,4967,4967,On-Time,2024-12,0,0.0,0,On-time,Ase Materials Division,Japan,Bonding Wire (Au/Cu)
D0002534,S013,C0058,2024-11-18,2024-12-20,2024-12-21,8785,8785,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Leadframes
D0000872,S001,C0026,2024-11-18,2025-01-04,,3797,3797,Unknown,2025-01,0,,0,Undelivered (open),Nippon Substrate Co.,Japan,Organic Substrates
D0006145,S001,C0146,2024-11-18,2025-01-17,2025-01-18,1528,1528,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Underfill/Epoxy
D0007039,S013,C0164,2024-11-18,2024-12-31,2024-12-31,15559,15559,On-Time,2024-12,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0001065,S010,C0030,2024-11-18,2024-12-28,2024-12-28,5181,5181,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Organic Substrates
D0006607,S018,C0156,2024-11-18,2024-12-08,2024-12-08,5962,5962,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Solder Balls/Spheres
D0003189,S014,C0070,2024-11-18,2025-01-01,2025-01-03,10615,10615,Delayed,2025-01,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Bonding Wire (Au/Cu)
D0005154,S004,C0117,2024-11-18,2025-01-12,2025-01-12,3748,3748,On-Time,2025-01,0,0.0,0,On-time,Korea Probe Solutions,Korea,Die Attach Film/Paste
D0001160,S005,C0032,2024-11-19,2024-12-18,2024-12-19,4941,4941,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Organic Substrates
D0008868,S010,C0216,2024-11-19,2024-12-18,2024-12-18,19760,19760,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Carrier Tapes/Trays
D0009346,S006,C0230,2024-11-19,2024-12-23,2024-12-23,250,250,On-Time,2024-12,0,0.0,0,On-time,Tokyo Wafertech,Korea,Nozzles/Capillaries
D0003231,S002,C0071,2024-11-19,2024-12-27,2024-12-27,10880,10880,On-Time,2024-12,0,0.0,0,On-time,Formotech Packaging,Malaysia,Bonding Wire (Au/Cu)
D0006710,S018,C0158,2024-11-19,2024-12-20,2024-12-20,38574,38574,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Solder Balls/Spheres
D0003040,S006,C0067,2024-11-19,2024-12-14,2024-12-14,14436,13199,Partial,2024-12,0,0.0,1,Partial fulfillment,Tokyo Wafertech,Korea,Leadframes
D0001020,S016,C0029,2024-11-19,2024-12-28,2024-12-29,4311,4311,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Organic Substrates
D0001887,S009,C0046,2024-11-19,2024-12-30,2024-12-30,15575,15575,On-Time,2024-12,0,0.0,0,On-time,United Semiconductor Parts,United States,Leadframes
D0003145,S018,C0069,2024-11-19,2024-12-28,2024-12-28,7589,7589,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Bonding Wire (Au/Cu)
D0008608,S017,C0210,2024-11-19,2024-12-16,2024-12-16,14942,14942,On-Time,2024-12,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Carrier Tapes/Trays
D0007435,S010,C0171,2024-11-19,2024-12-24,2024-12-24,54713,54713,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Solder Balls/Spheres
D0009528,S016,C0236,2024-11-19,2024-12-09,2024-12-28,162,162,Delayed,2024-12,1,19.0,0,Severe delay (14d+),Amkor Assembly Supplies,China,Nozzles/Capillaries
D0000777,S003,C0024,2024-11-19,2024-12-26,2024-12-27,3971,3971,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0007970,S001,C0195,2024-11-19,2024-12-17,2024-12-18,26563,26563,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Carrier Tapes/Trays
D0004730,S005,C0105,2024-11-19,2024-12-26,2024-12-27,6022,6022,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Mold Compound
D0008233,S007,C0201,2024-11-19,2024-12-05,2024-12-05,14601,14601,On-Time,2024-12,0,0.0,0,On-time,Globaltest Equipment,China,Carrier Tapes/Trays
D0008958,S010,C0218,2024-11-19,2024-12-09,2024-12-09,12046,12046,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Carrier Tapes/Trays
D0000967,S013,C0028,2024-11-19,2025-01-12,2025-01-12,3868,3868,On-Time,2025-01,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0002254,S006,C0053,2024-11-19,2024-12-11,2024-12-11,19623,19623,On-Time,2024-12,0,0.0,0,On-time,Tokyo Wafertech,Korea,Leadframes
D0002861,S015,C0064,2024-11-19,2024-12-22,2024-12-22,10100,10100,On-Time,2024-12,0,0.0,0,On-time,K&S Precision Tools,Korea,Leadframes
D0001213,S015,C0033,2024-11-19,2024-12-27,2024-12-27,3331,3331,On-Time,2024-12,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0006334,S010,C0151,2024-11-19,2024-12-26,2024-12-26,12068,9051,Partial,2024-12,0,0.0,1,Partial fulfillment,Shenzhen Bonding Supplies,Germany,Solder Balls/Spheres
D0007201,S005,C0167,2024-11-19,2024-12-22,2024-12-23,31371,31371,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Solder Balls/Spheres
D0004013,S004,C0087,2024-11-20,2024-12-30,2024-12-31,4028,3738,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0002201,S010,C0052,2024-11-20,2024-12-19,2024-12-20,4708,4708,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Shenzhen Bonding Supplies,Germany,Leadframes
D0005123,S013,C0116,2024-11-20,2024-12-26,2024-12-26,3125,3125,On-Time,2024-12,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Die Attach Film/Paste
D0002980,S007,C0066,2024-11-20,2024-12-25,2024-12-25,13904,13904,On-Time,2024-12,0,0.0,0,On-time,Globaltest Equipment,China,Leadframes
D0005746,S003,C0135,2024-11-20,2025-01-06,2025-01-07,1981,1875,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Underfill/Epoxy
D0005417,S014,C0125,2024-11-20,2024-12-28,2024-12-30,3034,3034,Delayed,2024-12,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Die Attach Film/Paste
D0007374,S017,C0170,2024-11-20,2024-12-13,2024-12-13,18262,18262,On-Time,2024-12,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Solder Balls/Spheres
D0003776,S016,C0082,2024-11-20,2025-01-03,2025-01-03,11885,11885,On-Time,2025-01,0,0.0,0,On-time,Amkor Assembly Supplies,China,Bonding Wire (Au/Cu)
D0008104,S011,C0198,2024-11-20,2024-12-10,2024-12-12,13586,13586,Delayed,2024-12,1,2.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Carrier Tapes/Trays
D0003474,S012,C0076,2024-11-20,2025-01-03,2025-01-04,23513,23513,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Bonding Wire (Au/Cu)
D0003874,S009,C0084,2024-11-20,2025-01-07,2025-01-08,8418,8418,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Bonding Wire (Au/Cu)
D0000193,S018,C0011,2024-11-20,2024-12-30,2024-12-30,92,92,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Silicon Wafers
D0001721,S015,C0043,2024-11-20,2024-12-31,2024-12-31,2840,2840,On-Time,2024-12,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0000369,S005,C0016,2024-11-20,2024-12-24,2024-12-25,2581,2581,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Organic Substrates
D0000263,S004,C0014,2024-11-20,2024-12-28,2024-12-28,2142,2142,On-Time,2024-12,0,0.0,0,On-time,Korea Probe Solutions,Korea,Organic Substrates
D0006213,S009,C0148,2024-11-20,2024-12-24,2024-12-26,1159,1159,Delayed,2024-12,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Underfill/Epoxy
D0005934,S005,C0140,2024-11-20,2025-01-02,2025-01-02,904,904,On-Time,2025-01,0,0.0,0,On-time,Silicon Precision Works,Singapore,Underfill/Epoxy
D0006392,S002,C0152,2024-11-20,2024-12-11,2024-12-11,27373,27373,On-Time,2024-12,0,0.0,0,On-time,Formotech Packaging,Malaysia,Solder Balls/Spheres
D0000680,S002,C0022,2024-11-20,2024-12-24,2024-12-24,5449,5449,On-Time,2024-12,0,0.0,0,On-time,Formotech Packaging,Malaysia,Organic Substrates
D0004347,S016,C0095,2024-11-20,2024-12-26,2024-12-26,3105,3105,On-Time,2024-12,0,0.0,0,On-time,Amkor Assembly Supplies,China,Mold Compound
D0008564,S002,C0209,2024-11-20,2024-12-07,2024-12-07,9526,9526,On-Time,2024-12,0,0.0,0,On-time,Formotech Packaging,Malaysia,Carrier Tapes/Trays
D0005055,S002,C0114,2024-11-20,2025-01-19,2025-01-19,5004,5004,On-Time,2025-01,0,0.0,0,On-time,Formotech Packaging,Malaysia,Die Attach Film/Paste
D0001828,S015,C0045,2024-11-21,2024-12-21,2024-12-22,7487,7487,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Leadframes
D0008066,S010,C0197,2024-11-21,2024-12-16,2024-12-16,21597,21597,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Carrier Tapes/Trays
D0008737,S005,C0213,2024-11-21,2024-12-14,2024-12-15,8629,8629,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Carrier Tapes/Trays
D0001507,S001,C0039,2024-11-21,2024-12-26,2024-12-27,2444,2444,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Organic Substrates
D0006249,S015,C0149,2024-11-21,2024-12-25,2024-12-25,2251,1849,Partial,2024-12,0,0.0,1,Partial fulfillment,K&S Precision Tools,Korea,Underfill/Epoxy
D0006454,S016,C0153,2024-11-21,2024-12-22,2024-12-22,8238,8238,On-Time,2024-12,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0002313,S009,C0054,2024-11-21,2024-12-29,2024-12-30,32439,32439,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Leadframes
D0003531,S009,C0077,2024-11-21,2024-12-25,2024-12-26,7736,7736,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Bonding Wire (Au/Cu)
D0002149,S005,C0051,2024-11-21,2024-12-16,2024-12-17,11990,11990,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Leadframes
D0006986,S013,C0163,2024-11-21,2024-12-18,2024-12-18,73118,73118,On-Time,2024-12,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0001459,S009,C0038,2024-11-22,2024-12-24,2024-12-26,861,861,Delayed,2024-12,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Organic Substrates
D0001987,S001,C0048,2024-11-22,2025-01-17,2025-01-18,13022,13022,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Leadframes
D0009403,S011,C0232,2024-11-22,2024-12-30,2024-12-31,347,347,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Nozzles/Capillaries
D0007752,S016,C0186,2024-11-22,2025-01-10,2025-01-11,52,52,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Test Sockets
D0004151,S004,C0090,2024-11-22,2024-12-15,2024-12-15,8880,8880,On-Time,2024-12,0,0.0,0,On-time,Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0002040,S012,C0049,2024-11-22,2024-12-18,2024-12-19,17125,17125,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Leadframes
D0002802,S013,C0063,2024-11-22,2024-12-21,2024-12-21,30121,30121,On-Time,2024-12,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Leadframes
D0006929,S018,C0162,2024-11-22,2024-12-25,2024-12-25,8455,8455,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Solder Balls/Spheres
D0006556,S001,C0155,2024-11-22,2024-12-17,2025-01-01,5990,5990,Delayed,2024-12,1,15.0,0,Severe delay (14d+),Nippon Substrate Co.,Japan,Solder Balls/Spheres
D0003724,S017,C0081,2024-11-22,2024-12-23,2024-12-23,3624,3624,On-Time,2024-12,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Bonding Wire (Au/Cu)
D0006113,S011,C0145,2024-11-22,2025-01-22,2025-01-22,1088,1088,On-Time,2025-01,0,0.0,0,On-time,Ase Materials Division,Japan,Underfill/Epoxy
D0005522,S017,C0128,2024-11-22,2025-01-01,2025-01-01,2131,2131,On-Time,2025-01,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Die Attach Film/Paste
D0006072,S009,C0144,2024-11-22,2025-01-08,2025-01-09,2470,2470,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Underfill/Epoxy
D0002476,S003,C0057,2024-11-22,2024-12-31,2025-01-01,8967,8967,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Leadframes
D0008647,S008,C0211,2024-11-22,2024-12-19,2024-12-20,16022,16022,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Carrier Tapes/Trays
D0005818,S008,C0137,2024-11-22,2025-01-23,2025-01-23,4431,4431,On-Time,2025-01,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Underfill/Epoxy
D0002638,S010,C0060,2024-11-22,2024-12-18,2024-12-19,22903,22903,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Shenzhen Bonding Supplies,Germany,Leadframes
D0007094,S011,C0165,2024-11-22,2025-01-03,2025-01-03,50296,50296,On-Time,2025-01,0,0.0,0,On-time,Ase Materials Division,Japan,Solder Balls/Spheres
D0004534,S001,C0100,2024-11-22,2024-12-31,2025-01-01,1855,1855,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Mold Compound
D0008913,S012,C0217,2024-11-22,2024-12-25,2024-12-26,20695,20695,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0004877,S013,C0109,2024-11-22,2025-01-17,2025-01-18,3020,3020,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Mold Compound
D0002422,S004,C0056,2024-11-22,2024-12-23,2024-12-23,13788,13788,On-Time,2024-12,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0006287,S005,C0150,2024-11-22,2025-01-04,2025-01-04,23117,18993,Partial,2025-01,0,0.0,1,Partial fulfillment,Silicon Precision Works,Singapore,Solder Balls/Spheres
D0005287,S002,C0121,2024-11-25,2025-02-05,2025-02-05,4167,4167,On-Time,2025-02,0,0.0,0,On-time,Formotech Packaging,Malaysia,Die Attach Film/Paste
D0000194,S005,C0011,2024-11-25,2025-01-02,2025-01-03,91,91,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Silicon Wafers
D0008191,S003,C0200,2024-11-25,2024-12-16,2024-12-17,15126,15126,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Carrier Tapes/Trays
D0003331,S004,C0073,2024-11-25,2024-12-29,2024-12-30,4464,4464,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0009068,S002,C0221,2024-11-25,2024-12-13,,3956,3956,Unknown,2024-12,0,,0,Undelivered (open),Formotech Packaging,Malaysia,Carrier Tapes/Trays
D0008869,S004,C0216,2024-11-25,2024-12-25,2024-12-26,10369,10369,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0006764,S012,C0159,2024-11-25,2025-01-04,2025-01-05,22302,22302,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Solder Balls/Spheres
D0003875,S006,C0084,2024-11-25,2025-01-15,2025-01-15,9281,9281,On-Time,2025-01,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0004100,S012,C0089,2024-11-25,2024-12-26,2024-12-26,15055,15055,On-Time,2024-12,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Bonding Wire (Au/Cu)
D0009112,S003,C0222,2024-11-25,2024-12-16,2024-12-17,18969,14822,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Carrier Tapes/Trays
D0001667,S001,C0042,2024-11-25,2024-12-25,2024-12-26,7005,7005,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Organic Substrates
D0001263,S003,C0034,2024-11-25,2024-12-30,2024-12-31,1583,1583,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0001021,S006,C0029,2024-11-25,2024-12-31,2024-12-31,4600,4600,On-Time,2024-12,0,0.0,0,On-time,Tokyo Wafertech,Korea,Organic Substrates
D0008312,S004,C0203,2024-11-25,2024-12-23,2024-12-25,19376,19376,Delayed,2024-12,1,2.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0000230,S016,C0013,2024-11-25,2025-01-23,2025-01-24,48,48,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Silicon Wafers
D0000732,S010,C0023,2024-11-25,2024-12-28,2024-12-28,5496,5496,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Organic Substrates
D0003580,S006,C0078,2024-11-25,2025-01-18,2025-01-18,6116,6116,On-Time,2025-01,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0003777,S011,C0082,2024-11-25,2025-01-14,2025-01-15,4344,4344,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Bonding Wire (Au/Cu)
D0009347,S018,C0230,2024-11-25,2024-12-29,2024-12-29,196,196,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Nozzles/Capillaries
D0007545,S011,C0173,2024-11-25,2024-12-27,2024-12-27,7938,7938,On-Time,2024-12,0,0.0,0,On-time,Ase Materials Division,Japan,Solder Balls/Spheres
D0002862,S016,C0064,2024-11-25,2024-12-23,2024-12-24,16817,16817,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Leadframes
D0009554,S012,C0237,2024-11-25,2025-01-12,2025-01-13,152,152,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Nozzles/Capillaries
D0007491,S002,C0172,2024-11-25,2024-12-30,2024-12-30,44002,44002,On-Time,2024-12,0,0.0,0,On-time,Formotech Packaging,Malaysia,Solder Balls/Spheres
D0000473,S003,C0018,2024-11-26,2025-01-01,2025-01-02,20510,20510,Delayed,2025-01,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0009613,S006,C0239,2024-11-26,2024-12-19,2024-12-19,227,227,On-Time,2024-12,0,0.0,0,On-time,Tokyo Wafertech,Korea,Nozzles/Capillaries
D0001888,S002,C0046,2024-11-26,2025-01-07,2025-01-07,10510,10510,On-Time,2025-01,0,0.0,0,On-time,Formotech Packaging,Malaysia,Leadframes
D0001941,S003,C0047,2024-11-26,2025-01-03,,12451,12451,Unknown,2025-01,0,,0,Undelivered (open),Taiwan Advanced Materials,United States,Leadframes
D0006250,S005,C0149,2024-11-26,2024-12-30,2024-12-30,4285,4285,On-Time,2024-12,0,0.0,0,On-time,Silicon Precision Works,Singapore,Underfill/Epoxy
D0006608,S008,C0156,2024-11-26,2024-12-21,2024-12-22,17742,17742,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Solder Balls/Spheres
D0001460,S012,C0038,2024-11-26,2024-12-31,2025-01-01,4365,4365,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Organic Substrates
D0008433,S015,C0206,2024-11-26,2024-12-27,2024-12-27,21189,21189,On-Time,2024-12,0,0.0,0,On-time,K&S Precision Tools,Korea,Carrier Tapes/Trays
D0004053,S010,C0088,2024-11-26,2024-12-17,2024-12-17,3437,3437,On-Time,2024-12,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Bonding Wire (Au/Cu)
D0008833,S006,C0215,2024-11-26,2024-12-15,2024-12-15,22492,22492,On-Time,2024-12,0,0.0,0,On-time,Tokyo Wafertech,Korea,Carrier Tapes/Trays
D0007971,S007,C0195,2024-11-26,2024-12-23,2024-12-24,28320,28320,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Globaltest Equipment,China,Carrier Tapes/Trays
D0000370,S018,C0016,2024-11-26,2024-12-28,2024-12-28,6601,6601,On-Time,2024-12,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Organic Substrates
D0004194,S005,C0091,2024-11-26,2024-12-21,2024-12-22,4877,3658,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Bonding Wire (Au/Cu)
D0007202,S009,C0167,2024-11-26,2024-12-29,2025-01-12,22226,22226,Delayed,2024-12,1,14.0,0,Severe delay (14d+),United Semiconductor Parts,United States,Solder Balls/Spheres
D0006335,S004,C0151,2024-11-26,2025-01-02,2025-01-04,14466,14466,Delayed,2025-01,1,2.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Solder Balls/Spheres
D0002981,S005,C0066,2024-11-26,2024-12-30,2024-12-31,17053,17053,Delayed,2024-12,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Leadframes
